scrape_date,reit,macro_market,beds,listing_count,avg_rent,median_rent,avg_sqft,rent_per_sqft,concession_rate,avg_concession_value,sp_count,sp_avg_rent_curr,sp_avg_rent_prev,sp_wow_pct,sp_concession_rate_curr,sp_concession_rate_prev
2026-04-04,AVB,Dallas/Fort Worth,2.0,113,1871.283185840708,1760.0,1162.3893805309735,1.6098591549295773,0.7610619469026548,163.62209302325581,98.0,1860.5102040816328,1868.8775510204082,-0.0044772044772044325,0.7448979591836735,0.9693877551020408
2026-04-04,AVB,Dallas/Fort Worth,3.0,23,2305.217391304348,2170.0,1499.5652173913043,1.5372571759930416,0.8260869565217391,80.0,19.0,2255.5263157894738,2272.1052631578946,-0.007296733842946386,0.8421052631578947,1.0
2026-04-04,AVB,Denver,0.0,33,1546.060606060606,1515.0,583.0,2.6519049846665625,0.8181818181818182,298.51851851851853,30.0,1552.5,1549.1666666666667,0.002151694459386718,0.8666666666666667,0.9333333333333333
2026-04-04,AVB,Denver,1.0,128,1737.328125,1692.5,733.46875,2.368646414724554,0.6015625,1304.9545454545455,107.0,1739.6261682242991,1736.9158878504672,0.0015603981705677294,0.5887850467289719,0.8691588785046729
2026-04-04,AVB,Denver,2.0,86,2226.1744186046512,2180.0,1105.593023255814,2.0135568620439415,0.5348837209302325,871.3152173913044,65.0,2236.6153846153848,2247.230769230769,-0.0047237625795849905,0.5384615384615384,0.8153846153846154
2026-04-04,AVB,Denver,3.0,9,2586.222222222222,2540.0,1333.6666666666667,1.9391818711988669,0.6666666666666666,2.0833333333333335,8.0,2592.0,2602.625,-0.0040824167907401185,0.75,1.0
2026-04-04,AVB,Los Angeles,0.0,82,1938.5487804878048,1852.5,438.6951219512195,4.418897506463181,0.9390243902439024,720.0774647887324,75.0,1945.28,1957.4,-0.006191887197302604,0.9333333333333333,0.8133333333333334
2026-04-04,AVB,Los Angeles,1.0,309,2601.4239482200646,2625.0,717.9644012944984,3.623332777404654,0.7637540453074434,383.5775,266.0,2597.8533834586465,2605.2927756653994,-0.002855491818900425,0.7593984962406015,0.6806083650190115
2026-04-04,AVB,Los Angeles,2.0,282,3193.7198581560283,3092.5,1038.836879432624,3.074322755946367,0.74822695035461,370.9488636363636,248.0,3184.6491935483873,3190.3958333333335,-0.001801230971061694,0.7620967741935484,0.725
2026-04-04,AVB,Los Angeles,3.0,23,4270.826086956522,4160.0,1397.2173913043478,3.0566654219566844,0.6086956521739131,110.4090909090909,20.0,4228.7,4265.75,-0.008685459766746804,0.7,0.6
2026-04-04,AVB,Los Angeles,4.0,1,5120.0,5120.0,1277.0,4.009397024275646,0.0,,1.0,5120.0,5120.0,0.0,0.0,0.0
2026-04-04,AVB,Miami/Fort Lauderdale,0.0,21,2287.3809523809523,2250.0,559.3333333333334,4.0894772688574825,0.7142857142857143,480.0,16.0,2287.5,2268.125,0.008542298153761367,0.6875,1.0
2026-04-04,AVB,Miami/Fort Lauderdale,1.0,136,2739.9338235294117,2672.5,804.2426470588235,3.4068497033197107,0.7426470588235294,744.4356435643564,116.0,2811.862068965517,2811.0,0.00030667697101288157,0.7758620689655172,0.8879310344827587
2026-04-04,AVB,Miami/Fort Lauderdale,2.0,158,3439.9303797468356,2932.5,1162.4240506329113,2.9592732341299013,0.620253164556962,684.6326530612245,137.0,3500.197080291971,3517.401459854015,-0.004891218633530082,0.6277372262773723,0.8175182481751825
2026-04-04,AVB,Miami/Fort Lauderdale,3.0,30,3948.2,3540.0,1404.8666666666666,2.8103734636738955,0.5,71.4,20.0,3845.5,3860.25,-0.003820996049478661,0.5,0.7
2026-04-04,AVB,New York,0.0,93,3230.7311827956987,3090.0,542.505376344086,5.955205835133689,0.6129032258064516,103.58653846153847,78.0,3249.6153846153848,3245.423076923077,0.0012917599933634132,0.6666666666666666,0.717948717948718
2026-04-04,AVB,New York,1.0,641,3351.4960998439938,2943.0,786.7238689547582,4.2600666283289375,0.6505460218408736,77.22486033519553,564.0,3338.196808510638,3328.095744680851,0.0030350881118523087,0.6808510638297872,0.7570921985815603
2026-04-04,AVB,New York,2.0,546,3871.3516483516482,3587.5,1183.989010989011,3.269753023398272,0.7032967032967034,29.05211267605634,493.0,3850.257606490872,3840.967545638945,0.002418677258149479,0.742393509127789,0.8498985801217038
2026-04-04,AVB,New York,3.0,64,4740.640625,4555.0,1482.171875,3.198441897974889,0.5,37.34615384615385,53.0,4789.188679245283,4800.377358490566,-0.002330791604433485,0.5283018867924528,0.5471698113207547
